-10.00000000,0.52631600,0.12500000
-10.00000000,0.52631600,0.06250000
-10.00000000,0.52631600,0.03125000
-10.00000000,0.52631600,0.01562500
-10.00000000,0.52631600,0.00781200
-10.00000000,0.52631600,0.00390600
-10.00000000,0.52631600,0.00195300
-10.00000000,1.57894700,1.00000000
-10.00000000,1.57894700,0.50000000
-10.00000000,1.57894700,0.25000000
-10.00000000,1.57894700,0.12500000
-10.00000000,1.57894700,0.06250000
-10.00000000,1.57894700,0.03125000
-10.00000000,1.57894700,0.01562500
-10.00000000,1.57894700,0.00781200
-10.00000000,1.57894700,0.00390600
-10.00000000,1.57894700,0.00195300
-10.00000000,2.63157900,1.00000000
-10.00000000,2.63157900,0.50000000
-10.00000000,2.63157900,0.25000000
-10.00000000,2.63157900,0.12500000
-10.00000000,2.63157900,0.06250000
-10.00000000,2.63157900,0.03125000
-10.00000000,2.63157900,0.01562500
-10.00000000,2.63157900,0.00781200
-10.00000000,2.63157900,0.00390600
-10.00000000,2.63157900,0.00195300
-10.00000000,3.68421100,1.00000000
-10.00000000,3.68421100,0.50000000
-10.00000000,3.68421100,0.25000000
-10.00000000,3.68421100,0.12500000
-10.00000000,3.68421100,0.06250000
-10.00000000,3.68421100,0.03125000
-10.00000000,3.68421100,0.01562500
-10.00000000,3.68421100,0.00781200
-10.00000000,3.68421100,0.00390600
-10.00000000,3.68421100,0.00195300
-10.00000000,4.73684200,1.00000000
-10.00000000,4.73684200,0.50000000
-10.00000000,4.73684200,0.25000000
-10.00000000,4.73684200,0.12500000
-10.00000000,4.73684200,0.06250000
-10.00000000,4.73684200,0.03125000
-10.00000000,4.73684200,0.01562500
-10.00000000,4.73684200,0.00781200
-10.00000000,4.73684200,0.00390600
-10.00000000,4.73684200,0.00195300
-10.00000000,5.78947400,1.00000000
-10.00000000,5.78947400,0.50000000
-10.00000000,5.78947400,0.25000000
-10.00000000,5.78947400,0.12500000
-10.00000000,5.78947400,0.06250000
-10.00000000,5.78947400,0.03125000
-10.00000000,5.78947400,0.01562500
-10.00000000,5.78947400,0.00781200
-10.00000000,5.78947400,0.00390600
-10.00000000,5.78947400,0.00195300
-10.00000000,6.84210500,1.00000000
-10.00000000,6.84210500,0.50000000
-10.00000000,6.84210500,0.25000000
-10.00000000,6.84210500,0.12500000
-10.00000000,6.84210500,0.06250000
-10.00000000,6.84210500,0.03125000
-10.00000000,6.84210500,0.01562500
-10.00000000,6.84210500,0.00781200
-10.00000000,6.84210500,0.00390600
-10.00000000,6.84210500,0.00195300
-10.00000000,7.89473700,1.00000000
-10.00000000,7.89473700,0.50000000
-10.00000000,7.89473700,0.25000000
-10.00000000,7.89473700,0.12500000
-10.00000000,7.89473700,0.06250000
-10.00000000,7.89473700,0.03125000
-10.00000000,7.89473700,0.01562500
-10.00000000,7.89473700,0.00781200
-10.00000000,7.89473700,0.00390600
-10.00000000,7.89473700,0.00195300
-10.00000000,8.94736800,1.00000000
-10.00000000,8.94736800,0.50000000
-10.00000000,8.94736800,0.25000000
-10.00000000,8.94736800,0.12500000
-10.00000000,8.94736800,0.06250000
-10.00000000,8.94736800,0.03125000
-10.00000000,8.94736800,0.01562500
-10.00000000,8.94736800,0.00781200
-10.00000000,8.94736800,0.00390600
-10.00000000,8.94736800,0.00195300
-10.00000000,10.00000000,1.00000000
-10.00000000,10.00000000,0.50000000
-10.00000000,10.00000000,0.25000000
-10.00000000,10.00000000,0.12500000
-10.00000000,10.00000000,0.06250000
-10.00000000,10.00000000,0.03125000
-10.00000000,10.00000000,0.01562500
-10.00000000,10.00000000,0.00781200
-10.00000000,10.00000000,0.00390600
-10.00000000,10.00000000,0.00195300
-8.94736800,-10.00000000,1.00000000
-8.94736800,-10.00000000,0.50000000
-8.94736800,-10.00000000,0.25000000
-8.94736800,-10.00000000,0.12500000
-8.94736800,-10.00000000,0.06250000
-8.94736800,-10.00000000,0.03125000
-8.94736800,-10.00000000,0.01562500
-8.94736800,-10.00000000,0.00781200
-8.94736800,-10.00000000,0.00390600
-8.94736800,-10.00000000,0.00195300
-8.94736800,-8.94736800,1.00000000
-8.94736800,-8.94736800,0.50000000
-8.94736800,-8.94736800,0.25000000
-8.94736800,-8.94736800,0.12500000
-8.94736800,-8.94736800,0.06250000
-8.94736800,-8.94736800,0.03125000
-8.94736800,-8.94736800,0.01562500
-8.94736800,-8.94736800,0.00781200
-8.94736800,-8.94736800,0.00390600
-8.94736800,-8.94736800,0.00195300
-8.94736800,-7.89473700,1.00000000
-8.94736800,-7.89473700,0.50000000
-8.94736800,-7.89473700,0.25000000
-8.94736800,-7.89473700,0.12500000
-8.94736800,-7.89473700,0.06250000
-8.94736800,-7.89473700,0.03125000
-8.94736800,-7.89473700,0.01562500
-8.94736800,-7.89473700,0.00781200
-8.94736800,-7.89473700,0.00390600
-8.94736800,-7.89473700,0.00195300
-8.94736800,-6.84210500,1.00000000
-8.94736800,-6.84210500,0.50000000
-8.94736800,-6.84210500,0.25000000
-8.94736800,-6.84210500,0.12500000
-8.94736800,-6.84210500,0.06250000
-8.94736800,-6.84210500,0.03125000
-8.94736800,-6.84210500,0.01562500
-8.94736800,-6.84210500,0.00781200
-8.94736800,-6.84210500,0.00390600
-8.94736800,-6.84210500,0.00195300
-8.94736800,-5.78947400,1.00000000
-8.94736800,-5.78947400,0.50000000
-8.94736800,-5.78947400,0.25000000
-8.94736800,-5.78947400,0.12500000
-8.94736800,-5.78947400,0.06250000
-8.94736800,-5.78947400,0.03125000
-8.94736800,-5.78947400,0.01562500
-8.94736800,-5.78947400,0.00781200
-8.94736800,-5.78947400,0.00390600
-8.94736800,-5.78947400,0.00195300
-8.94736800,-4.73684200,1.00000000
-8.94736800,-4.73684200,0.50000000
-8.94736800,-4.73684200,0.25000000
-8.94736800,-4.73684200,0.12500000
-8.94736800,-4.73684200,0.06250000
-8.94736800,-4.73684200,0.03125000
-8.94736800,-4.73684200,0.01562500
-8.94736800,-4.73684200,0.00781200
-8.94736800,-4.73684200,0.00390600
-8.94736800,-4.73684200,0.00195300
-8.94736800,-3.68421100,1.00000000
-8.94736800,-3.68421100,0.50000000
-8.94736800,-3.68421100,0.25000000
-8.94736800,-3.68421100,0.12500000
-8.94736800,-3.68421100,0.06250000
-8.94736800,-3.68421100,0.03125000
-8.94736800,-3.68421100,0.01562500
-8.94736800,-3.68421100,0.00781200
-8.94736800,-3.68421100,0.00390600
-8.94736800,-3.68421100,0.00195300
-8.94736800,-2.63157900,1.00000000
-8.94736800,-2.63157900,0.50000000
-8.94736800,-2.63157900,0.25000000
-8.94736800,-2.63157900,0.12500000
-8.94736800,-2.63157900,0.06250000
-8.94736800,-2.63157900,0.03125000
-8.94736800,-2.63157900,0.01562500
-8.94736800,-2.63157900,0.00781200
-8.94736800,-2.63157900,0.00390600
-8.94736800,-2.63157900,0.00195300
-8.94736800,-1.57894700,1.00000000
-8.94736800,-1.57894700,0.50000000
-8.94736800,-1.57894700,0.25000000
-8.94736800,-1.57894700,0.12500000
-8.94736800,-1.57894700,0.06250000
-8.94736800,-1.57894700,0.03125000
-8.94736800,-1.57894700,0.01562500
-8.94736800,-1.57894700,0.00781200
-8.94736800,-1.57894700,0.00390600
-8.94736800,-1.57894700,0.00195300
-8.94736800,-0.52631600,1.00000000
-8.94736800,-0.52631600,0.50000000
-8.94736800,-0.52631600,0.25000000
-8.94736800,-0.52631600,0.12500000
-8.94736800,-0.52631600,0.06250000
-8.94736800,-0.52631600,0.03125000
-8.94736800,-0.52631600,0.01562500
-8.94736800,-0.52631600,0.00781200
-8.94736800,-0.52631600,0.00390600
-8.94736800,-0.52631600,0.00195300
-8.94736800,0.52631600,1.00000000
-8.94736800,0.52631600,0.50000000
-8.94736800,0.52631600,0.25000000
-8.94736800,0.52631600,0.12500000
-8.94736800,0.52631600,0.06250000
-8.94736800,0.52631600,0.03125000
-8.94736800,0.52631600,0.01562500
-8.94736800,0.52631600,0.00781200
-8.94736800,0.52631600,0.00390600
-8.94736800,0.52631600,0.00195300
-8.94736800,1.57894700,1.00000000
-8.94736800,1.57894700,0.50000000
-8.94736800,1.57894700,0.25000000
-8.94736800,1.57894700,0.12500000
-8.94736800,1.57894700,0.06250000
-8.94736800,1.57894700,0.03125000
-8.94736800,1.57894700,0.01562500
-8.94736800,1.57894700,0.00781200
-8.94736800,1.57894700,0.00390600
-8.94736800,1.57894700,0.00195300
-8.94736800,2.63157900,1.00000000
-8.94736800,2.63157900,0.50000000
-8.94736800,2.63157900,0.25000000
-8.94736800,2.63157900,0.12500000
-8.94736800,2.63157900,0.06250000
-8.94736800,2.63157900,0.03125000
-8.94736800,2.63157900,0.01562500
-8.94736800,2.63157900,0.00781200
-8.94736800,2.63157900,0.00390600
-8.94736800,2.63157900,0.00195300
-8.94736800,3.68421100,1.00000000
-8.94736800,3.68421100,0.50000000
-8.94736800,3.68421100,0.25000000
-8.94736800,3.68421100,0.12500000
-8.94736800,3.68421100,0.06250000
-8.94736800,3.68421100,0.03125000
-8.94736800,3.68421100,0.01562500
-8.94736800,3.68421100,0.00781200
-8.94736800,3.68421100,0.00390600
-8.94736800,3.68421100,0.00195300
-8.94736800,4.73684200,1.00000000
-8.94736800,4.73684200,0.50000000
-8.94736800,4.73684200,0.25000000
-8.94736800,4.73684200,0.12500000
-8.94736800,4.73684200,0.06250000
-8.94736800,4.73684200,0.03125000
-8.94736800,4.73684200,0.01562500
-8.94736800,4.73684200,0.00781200
-8.94736800,4.73684200,0.00390600
-8.94736800,4.73684200,0.00195300
-8.94736800,5.78947400,1.00000000
-8.94736800,5.78947400,0.50000000
-8.94736800,5.78947400,0.25000000
-8.94736800,5.78947400,0.12500000
-8.94736800,5.78947400,0.06250000
-8.94736800,5.78947400,0.03125000
-8.94736800,5.78947400,0.01562500
-8.94736800,5.78947400,0.00781200
-8.94736800,5.78947400,0.00390600
-8.94736800,5.78947400,0.00195300
-8.94736800,6.84210500,1.00000000
-8.94736800,6.84210500,0.50000000
-8.94736800,6.84210500,0.25000000
-8.94736800,6.84210500,0.12500000
-8.94736800,6.84210500,0.06250000
-8.94736800,6.84210500,0.03125000
-8.94736800,6.84210500,0.01562500
-8.94736800,6.84210500,0.00781200
-8.94736800,6.84210500,0.00390600
-8.94736800,6.84210500,0.00195300
-8.94736800,7.89473700,1.00000000
-8.94736800,7.89473700,0.50000000
-8.94736800,7.89473700,0.25000000
-8.94736800,7.89473700,0.12500000
-8.94736800,7.89473700,0.06250000
-8.94736800,7.89473700,0.03125000
-8.94736800,7.89473700,0.01562500
-8.94736800,7.89473700,0.00781200
-8.94736800,7.89473700,0.00390600
-8.94736800,7.89473700,0.00195300
-8.94736800,8.94736800,1.00000000
-8.94736800,8.94736800,0.50000000
-8.94736800,8.94736800,0.25000000
-8.94736800,8.94736800,0.12500000
-8.94736800,8.94736800,0.06250000
-8.94736800,8.94736800,0.03125000
-8.94736800,8.94736800,0.01562500
-8.94736800,8.94736800,0.00781200
-8.94736800,8.94736800,0.00390600
-8.94736800,8.94736800,0.00195300
-8.94736800,10.00000000,1.00000000
-8.94736800,10.00000000,0.50000000
-8.94736800,10.00000000,0.25000000
-8.94736800,10.00000000,0.12500000
-8.94736800,10.00000000,0.06250000
-8.94736800,10.00000000,0.03125000
-8.94736800,10.00000000,0.01562500
-8.94736800,10.00000000,0.00781200
-8.94736800,10.00000000,0.00390600
-8.94736800,10.00000000,0.00195300
-7.89473700,-10.00000000,1.00000000
-7.89473700,-10.00000000,0.50000000
-7.89473700,-10.00000000,0.25000000
-7.89473700,-10.00000000,0.12500000
-7.89473700,-10.00000000,0.06250000
-7.89473700,-10.00000000,0.03125000
-7.89473700,-10.00000000,0.01562500
-7.89473700,-10.00000000,0.00781200
-7.89473700,-10.00000000,0.00390600
-7.89473700,-10.00000000,0.00195300
-7.89473700,-8.94736800,1.00000000
-7.89473700,-8.94736800,0.50000000
-7.89473700,-8.94736800,0.25000000
-7.89473700,-8.94736800,0.12500000
-7.89473700,-8.94736800,0.06250000
-7.89473700,-8.94736800,0.03125000
-7.89473700,-8.94736800,0.01562500
-7.89473700,-8.94736800,0.00781200
-7.89473700,-8.94736800,0.00390600
-7.89473700,-8.94736800,0.00195300
-7.89473700,-7.89473700,1.00000000
-7.89473700,-7.89473700,0.50000000
-7.89473700,-7.89473700,0.25000000
-7.89473700,-7.89473700,0.12500000
-7.89473700,-7.89473700,0.06250000
-7.89473700,-7.89473700,0.03125000
-7.89473700,-7.89473700,0.01562500
-7.89473700,-7.89473700,0.00781200
-7.89473700,-7.89473700,0.00390600
-7.89473700,-7.89473700,0.00195300
-7.89473700,-6.84210500,1.00000000
-7.89473700,-6.84210500,0.50000000
-7.89473700,-6.84210500,0.25000000
-7.89473700,-6.84210500,0.12500000
-7.89473700,-6.84210500,0.06250000
-7.89473700,-6.84210500,0.03125000
-7.89473700,-6.84210500,0.01562500
-7.89473700,-6.84210500,0.00781200
-7.89473700,-6.84210500,0.00390600
-7.89473700,-6.84210500,0.00195300
-7.89473700,-5.78947400,1.00000000
-7.89473700,-5.78947400,0.50000000
-7.89473700,-5.78947400,0.25000000
-7.89473700,-5.78947400,0.12500000
-7.89473700,-5.78947400,0.06250000
-7.89473700,-5.78947400,0.03125000
-7.89473700,-5.78947400,0.01562500
-7.89473700,-5.78947400,0.00781200
-7.89473700,-5.78947400,0.00390600
-7.89473700,-5.78947400,0.00195300
-7.89473700,-4.73684200,1.00000000
-7.89473700,-4.73684200,0.50000000
-7.89473700,-4.73684200,0.25000000
-7.89473700,-4.73684200,0.12500000
-7.89473700,-4.73684200,0.06250000
-7.89473700,-4.73684200,0.03125000
-7.89473700,-4.73684200,0.01562500
-7.89473700,-4.73684200,0.00781200
-7.89473700,-4.73684200,0.00390600
-7.89473700,-4.73684200,0.00195300
-7.89473700,-3.68421100,1.00000000
-7.89473700,-3.68421100,0.50000000
-7.89473700,-3.68421100,0.25000000
-7.89473700,-3.68421100,0.12500000
-7.89473700,-3.68421100,0.06250000
-7.89473700,-3.68421100,0.03125000
-7.89473700,-3.68421100,0.01562500
-7.89473700,-3.68421100,0.00781200
-7.89473700,-3.68421100,0.00390600
-7.89473700,-3.68421100,0.00195300
-7.89473700,-2.63157900,1.00000000
-7.89473700,-2.63157900,0.50000000
-7.89473700,-2.63157900,0.25000000
-7.89473700,-2.63157900,0.12500000
-7.89473700,-2.63157900,0.06250000
-7.89473700,-2.63157900,0.03125000
-7.89473700,-2.63157900,0.01562500
-7.89473700,-2.63157900,0.00781200
-7.89473700,-2.63157900,0.00390600
-7.89473700,-2.63157900,0.00195300
-7.89473700,-1.57894700,1.00000000
-7.89473700,-1.57894700,0.50000000
-7.89473700,-1.57894700,0.25000000
-7.89473700,-1.57894700,0.12500000
-7.89473700,-1.57894700,0.06250000
-7.89473700,-1.57894700,0.03125000
-7.89473700,-1.57894700,0.01562500
-7.89473700,-1.57894700,0.00781200
-7.89473700,-1.57894700,0.00390600
-7.89473700,-1.57894700,0.00195300
-7.89473700,-0.52631600,1.00000000
-7.89473700,-0.52631600,0.50000000
-7.89473700,-0.52631600,0.25000000
-7.89473700,-0.52631600,0.12500000
-7.89473700,-0.52631600,0.06250000
-7.89473700,-0.52631600,0.03125000
-7.89473700,-0.52631600,0.01562500
-7.89473700,-0.52631600,0.00781200
-7.89473700,-0.52631600,0.00390600
-7.89473700,-0.52631600,0.00195300
-7.89473700,0.52631600,1.00000000
-7.89473700,0.52631600,0.50000000
-7.89473700,0.52631600,0.25000000
-7.89473700,0.52631600,0.12500000
-7.89473700,0.52631600,0.06250000
-7.89473700,0.52631600,0.03125000
-7.89473700,0.52631600,0.01562500
-7.89473700,0.52631600,0.00781200
-7.89473700,0.52631600,0.00390600
-7.89473700,0.52631600,0.00195300
-7.89473700,1.57894700,1.00000000
-7.89473700,1.57894700,0.50000000
-7.89473700,1.57894700,0.25000000
-7.89473700,1.57894700,0.12500000
-7.89473700,1.57894700,0.06250000
-7.89473700,1.57894700,0.03125000
-7.89473700,1.57894700,0.01562500
-7.89473700,1.57894700,0.00781200
-7.89473700,1.57894700,0.00390600
-7.89473700,1.57894700,0.00195300
-7.89473700,2.63157900,1.00000000
-7.89473700,2.63157900,0.50000000
-7.89473700,2.63157900,0.25000000
-7.89473700,2.63157900,0.12500000
-7.89473700,2.63157900,0.06250000
-7.89473700,2.63157900,0.03125000
-7.89473700,2.63157900,0.01562500
-7.89473700,2.63157900,0.00781200
-7.89473700,2.63157900,0.00390600
-7.89473700,2.63157900,0.00195300
-7.89473700,3.68421100,1.00000000
-7.89473700,3.68421100,0.50000000
-7.89473700,3.68421100,0.25000000
-7.89473700,3.68421100,0.12500000
-7.89473700,3.68421100,0.06250000
-7.89473700,3.68421100,0.03125000
-7.89473700,3.68421100,0.01562500
-7.89473700,3.68421100,0.00781200
-7.89473700,3.68421100,0.00390600
-7.89473700,3.68421100,0.00195300
-7.89473700,4.73684200,1.00000000
-7.89473700,4.73684200,0.50000000
-7.89473700,4.73684200,0.25000000
-7.89473700,4.73684200,0.12500000
-7.89473700,4.73684200,0.06250000
-7.89473700,4.73684200,0.03125000
-7.89473700,4.73684200,0.01562500
-7.89473700,4.73684200,0.00781200
-7.89473700,4.73684200,0.00390600
-7.89473700,4.73684200,0.00195300
-7.89473700,5.78947400,1.00000000
-7.89473700,5.78947400,0.50000000
-7.89473700,5.78947400,0.25000000
-7.89473700,5.78947400,0.12500000
-7.89473700,5.78947400,0.06250000
-7.89473700,5.78947400,0.03125000
-7.89473700,5.78947400,0.01562500
-7.89473700,5.78947400,0.00781200
-7.89473700,5.78947400,0.00390600
-7.89473700,5.78947400,0.00195300
-7.89473700,6.84210500,1.00000000
-7.89473700,6.84210500,0.50000000
-7.89473700,6.84210500,0.25000000
-7.89473700,6.84210500,0.12500000
-7.89473700,6.84210500,0.06250000
-7.89473700,6.84210500,0.03125000
-7.89473700,6.84210500,0.01562500
-7.89473700,6.84210500,0.00781200
-7.89473700,6.84210500,0.00390600
-7.89473700,6.84210500,0.00195300
-7.89473700,7.89473700,1.00000000
-7.89473700,7.89473700,0.50000000
-7.89473700,7.89473700,0.25000000
-7.89473700,7.89473700,0.12500000
-7.89473700,7.89473700,0.06250000
-7.89473700,7.89473700,0.03125000
-7.89473700,7.89473700,0.01562500
-7.89473700,7.89473700,0.00781200
-7.89473700,7.89473700,0.00390600
-7.89473700,7.89473700,0.00195300
-7.89473700,8.94736800,1.00000000
-7.89473700,8.94736800,0.50000000
-7.89473700,8.94736800,0.25000000
-7.89473700,8.94736800,0.12500000
-7.89473700,8.94736800,0.06250000
-7.89473700,8.94736800,0.03125000
-7.89473700,8.94736800,0.01562500
-7.89473700,8.94736800,0.00781200
-7.89473700,8.94736800,0.00390600
-7.89473700,8.94736800,0.00195300
-7.89473700,10.00000000,1.00000000
-7.89473700,10.00000000,0.50000000
-7.89473700,10.00000000,0.25000000
-7.89473700,10.00000000,0.12500000
-7.89473700,10.00000000,0.06250000
-7.89473700,10.00000000,0.03125000
-7.89473700,10.00000000,0.01562500
-7.89473700,10.00000000,0.00781200
-7.89473700,10.00000000,0.00390600
-7.89473700,10.00000000,0.00195300
-6.84210500,-10.00000000,1.00000000
-6.84210500,-10.00000000,0.50000000
-6.84210500,-10.00000000,0.25000000
-6.84210500,-10.00000000,0.12500000
-6.84210500,-10.00000000,0.06250000
-6.84210500,-10.00000000,0.03125000
-6.84210500,-10.00000000,0.01562500
-6.84210500,-10.00000000,0.00781200
-6.84210500,-10.00000000,0.00390600
-6.84210500,-10.00000000,0.00195300
-6.84210500,-8.94736800,1.00000000
-6.84210500,-8.94736800,0.50000000
-6.84210500,-8.94736800,0.25000000
-6.84210500,-8.94736800,0.12500000
-6.84210500,-8.94736800,0.06250000
-6.84210500,-8.94736800,0.03125000
-6.84210500,-8.94736800,0.01562500
-6.84210500,-8.94736800,0.00781200
-6.84210500,-8.94736800,0.00390600
-6.84210500,-8.94736800,0.00195300
-6.84210500,-7.89473700,1.00000000
-6.84210500,-7.89473700,0.50000000
-6.84210500,-7.89473700,0.25000000
-6.84210500,-7.89473700,0.12500000
-6.84210500,-7.89473700,0.06250000
-6.84210500,-7.89473700,0.03125000
-6.84210500,-7.89473700,0.01562500
-6.84210500,-7.89473700,0.00781200
-6.84210500,-7.89473700,0.00390600
-6.84210500,-7.89473700,0.00195300
-6.84210500,-6.84210500,1.00000000
-6.84210500,-6.84210500,0.50000000
-6.84210500,-6.84210500,0.25000000
-6.84210500,-6.84210500,0.12500000
-6.84210500,-6.84210500,0.06250000
-6.84210500,-6.84210500,0.03125000
-6.84210500,-6.84210500,0.01562500
-6.84210500,-6.84210500,0.00781200
-6.84210500,-6.84210500,0.00390600
-6.84210500,-6.84210500,0.00195300
-6.84210500,-5.78947400,1.00000000
-6.84210500,-5.78947400,0.50000000
-6.84210500,-5.78947400,0.25000000
-6.84210500,-5.78947400,0.12500000
-6.84210500,-5.78947400,0.06250000
-6.84210500,-5.78947400,0.03125000
-6.84210500,-5.78947400,0.01562500
-6.84210500,-5.78947400,0.00781200
-6.84210500,-5.78947400,0.00390600
-6.84210500,-5.78947400,0.00195300
-6.84210500,-4.73684200,1.00000000
-6.84210500,-4.73684200,0.50000000
-6.84210500,-4.73684200,0.25000000
-6.84210500,-4.73684200,0.12500000
-6.84210500,-4.73684200,0.06250000
-6.84210500,-4.73684200,0.03125000
-6.84210500,-4.73684200,0.01562500
-6.84210500,-4.73684200,0.00781200
-6.84210500,-4.73684200,0.00390600
-6.84210500,-4.73684200,0.00195300
-6.84210500,-3.68421100,1.00000000
-6.84210500,-3.68421100,0.50000000
-6.84210500,-3.68421100,0.25000000
-6.84210500,-3.68421100,0.12500000
-6.84210500,-3.68421100,0.06250000
-6.84210500,-3.68421100,0.03125000
-6.84210500,-3.68421100,0.01562500
-6.84210500,-3.68421100,0.00781200
-6.84210500,-3.68421100,0.00390600
-6.84210500,-3.68421100,0.00195300
-6.84210500,-2.63157900,1.00000000
-6.84210500,-2.63157900,0.50000000
-6.84210500,-2.63157900,0.25000000
-6.84210500,-2.63157900,0.12500000
-6.84210500,-2.63157900,0.06250000
-6.84210500,-2.63157900,0.03125000
-6.84210500,-2.63157900,0.01562500
-6.84210500,-2.63157900,0.00781200
-6.84210500,-2.63157900,0.00390600
-6.84210500,-2.63157900,0.00195300
-6.84210500,-1.57894700,1.00000000
-6.84210500,-1.57894700,0.50000000
-6.84210500,-1.57894700,0.25000000
-6.84210500,-1.57894700,0.12500000
-6.84210500,-1.57894700,0.06250000
-6.84210500,-1.57894700,0.03125000
-6.84210500,-1.57894700,0.01562500
-6.84210500,-1.57894700,0.00781200
-6.84210500,-1.57894700,0.00390600
-6.84210500,-1.57894700,0.00195300
-6.84210500,-0.52631600,1.00000000
-6.84210500,-0.52631600,0.50000000
-6.84210500,-0.52631600,0.25000000
-6.84210500,-0.52631600,0.12500000
-6.84210500,-0.52631600,0.06250000
-6.84210500,-0.52631600,0.03125000
-6.84210500,-0.52631600,0.01562500
-6.84210500,-0.52631600,0.00781200
-6.84210500,-0.52631600,0.00390600
-6.84210500,-0.52631600,0.00195300
-6.84210500,0.52631600,1.00000000
-6.84210500,0.52631600,0.50000000
-6.84210500,0.52631600,0.25000000
-6.84210500,0.52631600,0.12500000
-6.84210500,0.52631600,0.06250000
-6.84210500,0.52631600,0.03125000
-6.84210500,0.52631600,0.01562500
-6.84210500,0.52631600,0.00781200
-6.84210500,0.52631600,0.00390600
-6.84210500,0.52631600,0.00195300
-6.84210500,1.57894700,1.00000000
-6.84210500,1.57894700,0.50000000
-6.84210500,1.57894700,0.25000000
-6.84210500,1.57894700,0.12500000
-6.84210500,1.57894700,0.06250000
